Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Category
43935.0,10748.0,107.0,2189.0,214.0,-4227.8,0
16359.0,8231.6,24.0,803.0,119.0,-4554.1,0
39561.0,11340.0,72.0,2118.0,192.0,-3818.1,4
29182.0,12468.0,21.0,1258.0,211.0,-5754.9,0
149000.0,18256.0,63.0,5544.0,368.0,-10333.0,0
116000.0,16205.0,64.0,4426.0,271.0,-4808.7,3
85913.0,11146.0,19.0,3449.0,220.0,-3561.3,3
54283.0,13546.0,67.0,2193.0,223.0,-3730.5,5
26308.0,9749.2,22.0,1416.0,174.0,-3351.9,3
12485.0,8130.2,30.0,767.0,142.0,-3636.8,0
53812.0,11795.0,34.0,2461.0,234.0,-3978.0,0
3470.4,5295.9,28.0,133.0,51.0,-799.32,2
96524.0,12797.0,186.0,4247.0,258.0,-7440.8,0
18353.0,9547.6,33.0,773.0,169.0,-4410.3,4
125000.0,14371.0,36.0,5114.0,315.0,-8122.9,0
34466.0,9490.5,131.0,1690.0,209.0,-4617.7,4
38012.0,9632.9,49.0,2055.0,179.0,-3636.2,5
2180.4,3967.6,19.0,164.0,53.0,-1117.5,2
16673.0,7855.7,64.0,845.0,143.0,-2738.9,3
240000.0,14051.0,54.0,10217.0,307.0,-3984.0,0
140000.0,13798.0,187.0,6058.0,309.0,-6365.1,4
32779.0,8724.3,31.0,1867.0,185.0,-2671.7,0
116000.0,16052.0,52.0,4427.0,272.0,2149.7,3
70582.0,13865.0,44.0,3129.0,270.0,-5621.9,0
7542.7,5766.1,70.0,458.0,103.0,-1786.2,2
17734.0,8463.0,11.0,851.0,149.0,-4714.2,0
188000.0,12830.0,148.0,7952.0,294.0,-8816.4,0
12037.0,8539.7,81.0,694.0,128.0,-2562.4,3
102000.0,12447.0,117.0,4148.0,274.0,-7019.8,0
145000.0,14741.0,178.0,6056.0,308.0,-6186.0,4
4742.0,6626.3,18.0,294.0,105.0,-3355.9,0
69383.0,13233.0,30.0,2902.0,264.0,-5859.6,0
39041.0,10898.0,20.0,1886.0,195.0,-2167.6,4
7174.5,6187.9,52.0,546.0,93.0,-1616.4,4
4223.6,5114.7,14.0,318.0,80.0,-733.98,2
3379.5,5633.5,15.0,204.0,85.0,-2660.9,4
26644.0,8550.3,27.0,1363.0,157.0,-2239.3,3
43578.0,11379.0,63.0,2060.0,223.0,-3060.3,3
8410.4,6826.2,28.0,519.0,107.0,-2168.9,0
12006.0,7383.0,26.0,767.0,146.0,-1608.2,0
10399.0,6706.7,16.0,688.0,109.0,-2759.9,3
13373.0,7262.9,48.0,725.0,110.0,-3637.7,0
47324.0,13111.0,49.0,2195.0,299.0,-7633.2,0
1511.4,5825.1,23.0,105.0,78.0,-1354.9,0
161000.0,16094.0,74.0,6744.0,352.0,-7668.2,2
80794.0,15067.0,41.0,3545.0,285.0,-6724.8,0
71738.0,12562.0,26.0,3212.0,261.0,-5545.1,5
39349.0,10781.0,28.0,2117.0,194.0,-3954.4,4
26559.0,10468.0,3.0,623.0,126.0,-2812.0,0
198000.0,16206.0,54.0,7460.0,389.0,-9119.2,5
415000.0,21751.0,65.0,14125.0,474.0,-5530.6,3
163000.0,15886.0,156.0,6300.0,399.0,-6995.1,0
4005.4,7182.2,68.0,250.0,101.0,-2281.8,4
108000.0,15936.0,41.0,4620.0,323.0,-5079.9,5
34556.0,9819.8,122.0,1692.0,208.0,-4461.7,5
10305.0,6765.0,43.0,656.0,107.0,-3405.6,0
69920.0,12797.0,63.0,3053.0,266.0,-6881.2,0
48078.0,11563.0,27.0,1413.0,166.0,-1409.6,5
38043.0,10272.0,135.0,1751.0,204.0,-4167.5,2
26212.0,7497.6,96.0,1520.0,157.0,-2980.0,4
8759.8,6480.5,22.0,583.0,113.0,-2796.9,0
91896.0,13907.0,67.0,3884.0,254.0,-5790.8,4
37733.0,11067.0,100.0,1751.0,205.0,-3839.8,3
3132.0,4675.9,36.0,249.0,72.0,-1231.4,3
6418.0,7374.0,66.0,401.0,108.0,-2426.1,0
20246.0,8466.6,115.0,1162.0,163.0,-3480.6,4
143000.0,13999.0,163.0,6057.0,309.0,-6160.5,4
83994.0,10584.0,17.0,3449.0,219.0,-2350.9,3
12426.0,9006.7,92.0,618.0,135.0,-2674.0,3
59051.0,11854.0,77.0,2760.0,324.0,-7232.4,0
37872.0,11150.0,119.0,1751.0,205.0,-3577.4,2
298000.0,23807.0,95.0,8351.0,536.0,-8829.0,3
68.118,2860.9,96.0,4.0,32.0,-156.51,4
34286.0,10822.0,36.0,1414.0,166.0,-1878.7,4
35463.0,11604.0,31.0,1111.0,166.0,-914.08,3
117000.0,11373.0,155.0,5416.0,273.0,-8826.0,0
53226.0,10107.0,21.0,2598.0,189.0,-3238.8,4
105000.0,16156.0,58.0,3633.0,291.0,-23372.0,0
16119.0,9294.0,73.0,853.0,175.0,-5213.8,0
42647.0,13641.0,46.0,1580.0,233.0,-3591.2,3
411000.0,21438.0,55.0,14125.0,474.0,-6309.0,2
23906.0,9573.7,23.0,1260.0,172.0,-3603.4,0
61038.0,13051.0,38.0,2754.0,246.0,-4339.3,4
38246.0,9979.1,122.0,1753.0,200.0,-5813.9,0
68796.0,11223.0,144.0,3373.0,246.0,-5152.6,1
17747.0,9127.7,19.0,937.0,186.0,-3208.3,0
1443.7,3864.3,41.0,133.0,52.0,-989.34,2
4763.4,5590.4,21.0,344.0,86.0,-1009.8,1
13687.0,9044.7,15.0,728.0,147.0,-2889.8,4
34331.0,9418.5,85.0,1922.0,176.0,-3574.4,4
26106.0,8905.7,27.0,1364.0,157.0,-1719.6,3
3458.6,5194.0,50.0,132.0,51.0,-821.99,3
82074.0,13131.0,61.0,3889.0,283.0,-6134.6,0
7285.2,5726.4,50.0,545.0,93.0,-1644.2,3
115000.0,15947.0,52.0,4427.0,272.0,-4469.5,2
3168.5,5105.6,44.0,249.0,72.0,-1148.5,2
163000.0,17732.0,77.0,6745.0,351.0,-7361.4,2
26714.0,8264.6,30.0,1364.0,156.0,-3700.6,2
4332.8,5018.3,14.0,317.0,80.0,-1820.8,2
17100.0,9849.4,76.0,972.0,173.0,-3855.9,4
27745.0,10321.0,40.0,1520.0,194.0,-2227.7,5
121000.0,16723.0,43.0,4824.0,379.0,-9411.2,0
38391.0,8920.5,50.0,2055.0,179.0,-3865.0,5
38165.0,9198.9,38.0,2055.0,180.0,-3832.4,5
81611.0,16203.0,200.0,2744.0,299.0,-9217.1,0
185000.0,13879.0,149.0,7085.0,286.0,-7719.6,0
14205.0,7326.6,86.0,808.0,121.0,-2321.4,3
105000.0,13869.0,66.0,4428.0,277.0,-6957.0,0
36965.0,10457.0,35.0,2118.0,193.0,-3676.8,3
16793.0,10249.0,21.0,556.0,138.0,-3005.2,0
27591.0,10043.0,54.0,1309.0,177.0,-3515.7,0
85348.0,13733.0,108.0,3296.0,260.0,-6828.1,0
8709.2,6609.7,45.0,488.0,110.0,-2538.7,0
9187.2,7526.4,22.0,554.0,138.0,-3124.2,2
10503.0,6863.5,14.0,688.0,109.0,-3177.9,3
62493.0,12054.0,42.0,2671.0,215.0,-4118.6,0
376000.0,18690.0,297.0,12663.0,493.0,-15484.0,0
13820.0,6803.7,12.0,804.0,97.0,-1516.7,2
69333.0,13204.0,108.0,3372.0,248.0,-4348.4,2
49441.0,8836.5,35.0,2598.0,188.0,373.95,5
22707.0,10800.0,29.0,1115.0,211.0,-4853.0,0
171000.0,13436.0,43.0,7577.0,357.0,-5772.4,0
89326.0,13214.0,57.0,3886.0,254.0,-4849.2,4
23161.0,8350.5,16.0,1356.0,150.0,-4453.7,0
9269.9,7130.2,17.0,555.0,139.0,-3157.8,3
2976.1,4754.9,47.0,224.0,67.0,-1311.2,4
469000.0,21865.0,64.0,15505.0,482.0,-14501.0,2
33989.0,9480.9,126.0,1691.0,209.0,-4513.6,4
177000.0,16665.0,60.0,5317.0,341.0,-10100.0,0
28285.0,10201.0,21.0,1521.0,194.0,-2288.9,4
50924.0,9979.1,62.0,2192.0,223.0,-4699.3,2
3492.4,4894.5,49.0,132.0,52.0,-911.95,2
113000.0,11975.0,44.0,4906.0,235.0,-3249.4,2
13686.0,8931.8,14.0,728.0,149.0,-2830.9,4
280000.0,23497.0,76.0,9276.0,469.0,-9602.6,5
12473.0,10148.0,87.0,620.0,136.0,-2521.3,4
57689.0,10540.0,137.0,2904.0,218.0,-4490.1,3
26375.0,8139.6,25.0,1415.0,166.0,-3959.5,4
201000.0,16618.0,42.0,7459.0,391.0,-9366.9,4
245000.0,20401.0,81.0,8870.0,539.0,-12397.0,3
70869.0,11779.0,109.0,3372.0,246.0,-4840.0,2
4353.4,5501.9,15.0,293.0,88.0,-679.64,1
73494.0,12136.0,27.0,3630.0,249.0,-3820.4,2
31062.0,11318.0,54.0,1468.0,208.0,-4898.2,0
6797.3,7645.0,12.0,395.0,119.0,-2060.3,5
83982.0,10215.0,141.0,4150.0,245.0,-4048.2,0
146000.0,14535.0,61.0,5845.0,314.0,-5130.9,5
16419.0,8505.3,81.0,844.0,142.0,-2736.3,3
28081.0,8890.6,24.0,1363.0,156.0,-1849.1,4
15693.0,8520.8,101.0,935.0,138.0,-2947.5,0
47592.0,9538.6,286.0,2528.0,190.0,-5321.2,0
84271.0,10773.0,19.0,3450.0,220.0,-1279.1,3
49.641000000000005,2621.2,7.0,5.0,33.0,-395.08,2
8474.2,8015.0,16.0,545.0,136.0,-5109.3,0
12948.0,7259.2,19.0,805.0,133.0,-2795.1,4
9418.1,7590.1,70.0,517.0,106.0,-1869.3,5
26581.0,9391.1,67.0,1415.0,165.0,-2209.3,3
91780.0,13996.0,66.0,3886.0,254.0,-5640.7,4
1464.8,4253.7,40.0,134.0,53.0,-917.0,2
32123.0,9258.9,79.0,1922.0,175.0,-3610.2,3
3028.3,4814.5,37.0,249.0,72.0,-1183.6,2
47445.0,11665.0,25.0,2188.0,216.0,-5190.8,3
61752.0,13347.0,29.0,2754.0,248.0,-4830.3,3
67583.0,10981.0,46.0,3146.0,269.0,-5248.6,0
77391.0,13115.0,97.0,3467.0,321.0,-6973.5,5
14348.0,9317.3,21.0,729.0,149.0,-2885.1,4
113000.0,16082.0,54.0,4620.0,321.0,-5939.9,4
29959.0,9365.4,107.0,1746.0,172.0,-3176.1,5
2178.6,4209.7,19.0,166.0,53.0,-1036.8,2
67842.0,10304.0,144.0,3372.0,246.0,-5537.1,1
15607.0,7589.0,76.0,971.0,134.0,-2724.6,4
2134.6,4316.6,15.0,165.0,53.0,-980.76,5
12246.0,8377.8,80.0,694.0,128.0,-2390.0,4
9487.5,8361.1,15.0,555.0,137.0,-2907.0,3
9888.7,6285.7,28.0,583.0,116.0,-2219.7,0
150000.0,20240.0,76.0,5537.0,448.0,-9629.7,2
137000.0,17420.0,77.0,5325.0,352.0,-7617.1,0
73966.0,11887.0,26.0,3630.0,250.0,-4770.2,2
37728.0,10103.0,41.0,2118.0,194.0,-3770.5,3
73769.0,11680.0,20.0,3630.0,249.0,-4882.2,2
412000.0,21898.0,68.0,14125.0,472.0,-7919.9,2
11158.0,5645.1,18.0,763.0,102.0,-1915.9,4
27364.0,9354.6,22.0,1415.0,167.0,-2048.2,5
17663.0,7211.3,19.0,976.0,139.0,-4148.0,0
52579.0,10008.0,19.0,2600.0,187.0,-1689.3,5
4184.5,5450.2,121.0,317.0,87.0,-1495.5,2
57885.0,10637.0,138.0,2905.0,216.0,-4585.1,2
243000.0,24377.0,96.0,8351.0,537.0,-8509.4,3
28563.0,8487.0,85.0,1521.0,157.0,-2858.1,3
30411.0,8333.2,29.0,1517.0,158.0,-4810.4,0
49.869,2959.7,7.0,6.0,32.0,-322.91,1
189000.0,15324.0,317.0,7454.0,344.0,-9888.3,0
6371.2,5902.7,272.0,428.0,96.0,-1051.4,0
59375.0,12896.0,43.0,2541.0,280.0,-6706.7,0
27897.0,9017.6,19.0,1413.0,165.0,-2350.7,4
2192.5,4167.2,19.0,164.0,55.0,-1103.4,2
151000.0,14675.0,74.0,6070.0,399.0,-8746.6,0
9320.6,7882.0,28.0,554.0,137.0,-2896.8,2
10515.0,6566.9,14.0,690.0,108.0,-2810.2,3
40534.0,13291.0,41.0,1582.0,235.0,-2130.3,2
51477.0,10052.0,25.0,2600.0,189.0,-3040.9,3
4279.9,5044.3,22.0,292.0,87.0,-932.73,2
60336.0,11950.0,29.0,2754.0,246.0,-6009.7,2
7456.1,6115.0,63.0,457.0,105.0,-1791.8,4
12797.0,7671.7,37.0,655.0,124.0,-2668.3,0
7073.6,6847.2,19.0,455.0,110.0,-1933.0,0
94689.0,14944.0,68.0,3886.0,253.0,-4011.2,5
51.044,2523.4,95.0,6.0,33.0,-244.52,4
143000.0,13855.0,157.0,6057.0,308.0,-6138.8,4
37952.0,10525.0,137.0,1750.0,205.0,-4175.6,2
7128.4,5698.5,52.0,545.0,94.0,-1670.3,4
4677.8,5216.1,11.0,344.0,84.0,-1759.9,5
49705.0,11373.0,20.0,2678.0,217.0,-4810.0,3
28701.0,9318.4,35.0,1625.0,178.0,-3414.2,4
33992.0,9707.2,124.0,1690.0,207.0,-4463.8,4
166000.0,18862.0,80.0,6744.0,352.0,-6283.7,3
48185.0,11457.0,120.0,2129.0,213.0,-4343.8,0
62.888000000000005,2453.5,95.0,6.0,33.0,-362.14,2
41125.0,10860.0,25.0,1993.0,189.0,-5568.9,0
40163.0,11165.0,28.0,2118.0,194.0,-3846.1,4
27459.0,8940.4,40.0,1363.0,157.0,-1989.2,3
1452.4,3902.7,42.0,133.0,53.0,-967.38,2
33057.0,9454.1,87.0,1921.0,175.0,-3587.4,4
80287.0,13252.0,59.0,3539.0,271.0,-6741.0,3
66975.0,15099.0,40.0,2603.0,229.0,-4212.6,0
11677.0,7848.6,84.0,692.0,129.0,-2591.7,3
60451.0,14806.0,160.0,2611.0,305.0,-6620.2,3
125000.0,13417.0,41.0,5116.0,299.0,-5909.5,0
9583.0,7103.7,22.0,584.0,130.0,-2041.3,0
232000.0,17364.0,59.0,7701.0,343.0,-4316.4,0
73578.0,12304.0,23.0,3629.0,250.0,-4508.2,1
26968.0,8556.4,35.0,1365.0,156.0,-2899.3,2
2154.1,3743.5,3.0,160.0,43.0,-573.61,5
3308.2,5700.4,23.0,250.0,71.0,-1004.1,4
28641.0,10604.0,21.0,1020.0,159.0,-3632.8,0
2236.8,5356.0,18.0,185.0,82.0,-1627.2,4
13601.0,6538.1,30.0,805.0,97.0,-1582.9,5
9482.0,7722.6,15.0,620.0,122.0,-2452.9,3
414000.0,22273.0,68.0,14125.0,473.0,-6939.7,3
160000.0,18918.0,86.0,6290.0,388.0,-9530.6,3
5199.5,6229.6,4.0,293.0,80.0,-2200.7,2
38004.0,9071.6,44.0,2055.0,181.0,-3784.7,5
300000.0,19177.0,88.0,10819.0,407.0,-10794.0,0
16483.0,9234.0,74.0,972.0,172.0,-3537.3,4
85497.0,14455.0,44.0,3630.0,294.0,-5391.9,0
5137.7,5587.8,10.0,293.0,80.0,-1288.3,2
55000.0,10359.0,46.0,2599.0,187.0,-1511.2,4
52097.0,9388.6,28.0,2598.0,188.0,-3179.9,3
111000.0,12898.0,29.0,4428.0,306.0,-6277.6,0
120000.0,18895.0,33.0,4435.0,360.0,-9619.1,0
4081.5,5529.8,118.0,317.0,89.0,-1447.8,3
60278.0,15356.0,42.0,2679.0,279.0,-5591.1,0
26550.0,9541.5,20.0,1413.0,166.0,-1908.5,3
36191.0,8519.6,22.0,2056.0,176.0,-3697.5,0
26469.0,8988.6,18.0,1364.0,156.0,-1952.4,3
78915.0,12740.0,40.0,3462.0,276.0,-6888.3,0
3417.2,5615.3,20.0,205.0,85.0,-2431.0,4
45042.0,11740.0,49.0,2062.0,272.0,-5695.7,4
21770.0,8355.7,72.0,1212.0,156.0,-3423.0,0
13175.0,6565.1,19.0,804.0,97.0,-1571.8,3
12439.0,9121.1,88.0,620.0,136.0,-2572.5,5
196000.0,16511.0,58.0,7459.0,389.0,-8660.0,4
4454.5,5426.5,15.0,317.0,78.0,-1449.3,3
26310.0,9943.1,39.0,1415.0,174.0,-3345.2,4
253000.0,25803.0,90.0,8350.0,538.0,-3669.3,5
224000.0,15392.0,88.0,8335.0,332.0,-8299.1,0
205000.0,20230.0,106.0,6982.0,402.0,-10958.0,0
4399.0,5166.8,22.0,293.0,89.0,-1229.4,3
10330.0,6644.9,13.0,690.0,108.0,-3111.4,3
4248.5,5042.5,12.0,318.0,79.0,-1159.5,2
91205.0,12838.0,50.0,3885.0,254.0,-4350.2,3
1307.2,3339.9,35.0,101.0,40.0,-662.62,2
114000.0,12584.0,41.0,4904.0,235.0,-3320.5,2
52093.0,10296.0,33.0,2598.0,188.0,-3300.9,5
93869.0,12820.0,135.0,4058.0,249.0,-6063.6,0
11288.0,8580.9,48.0,653.0,155.0,-3052.7,4
111000.0,17011.0,41.0,4619.0,323.0,-5440.5,4
25565.0,8466.2,34.0,1519.0,158.0,-3180.8,3
1933.8,4157.3,4.0,167.0,63.0,-1074.2,3
408000.0,22219.0,54.0,14124.0,474.0,-7820.5,4
33376.0,11410.0,25.0,1211.0,169.0,-3885.2,0
252000.0,22769.0,94.0,8611.0,481.0,-10562.0,0
7418.1,6625.8,158.0,485.0,108.0,-1621.4,5
11959.0,8475.2,78.0,692.0,127.0,-2435.5,4
37725.0,9099.2,40.0,2053.0,179.0,-3802.6,5
96542.0,9043.7,20.0,4507.0,208.0,-3049.3,0
4237.3,5587.2,22.0,339.0,73.0,-1174.8,4
95222.0,12605.0,268.0,4157.0,277.0,-6508.2,0
12374.0,8576.6,81.0,693.0,129.0,-2476.7,4
493000.0,20811.0,89.0,16756.0,478.0,-11554.0,0
20289.0,8976.7,91.0,1162.0,162.0,-3557.2,4
414000.0,22449.0,62.0,14125.0,474.0,-7342.1,2
14033.0,7434.5,88.0,810.0,121.0,-2377.0,2
55331.0,11869.0,37.0,2391.0,219.0,-5444.9,0
7524.2,6360.5,49.0,546.0,93.0,-1664.9,2
97432.0,13852.0,84.0,3796.0,269.0,-6458.6,0
91100.0,13166.0,40.0,3884.0,254.0,-5139.6,3
16824.0,8973.2,12.0,934.0,159.0,-2911.7,0
4296.5,5315.2,11.0,316.0,80.0,-719.84,2
5358.6,6766.5,10.0,291.0,78.0,-1900.6,2
2177.4,3922.9,20.0,166.0,55.0,-1142.1,2
215000.0,16185.0,57.0,7711.0,390.0,-7627.7,0
141000.0,13500.0,177.0,6058.0,309.0,-6250.3,3
51909.0,13259.0,55.0,2333.0,289.0,-5992.1,5
162000.0,19549.0,89.0,6291.0,387.0,-8910.1,4
59269.0,11861.0,74.0,2823.0,224.0,-2379.5,5
16189.0,7800.4,21.0,809.0,137.0,-2633.9,0
27354.0,8683.0,111.0,1402.0,159.0,-3160.2,4
12083.0,6878.9,23.0,726.0,125.0,-3072.6,0
233000.0,19468.0,88.0,8349.0,536.0,-11100.0,3
10203.0,7653.5,17.0,621.0,137.0,-3968.4,0
4268.5,5000.7,16.0,291.0,88.0,-1519.0,1
10520.0,8631.8,95.0,587.0,140.0,-2881.7,2
55699.0,14107.0,33.0,2187.0,216.0,-4459.0,3
2921.6,6233.5,120.0,225.0,93.0,-2976.7,0
233000.0,19749.0,46.0,8207.0,443.0,-10601.0,0
7382.6,6598.7,25.0,546.0,93.0,-1490.9,2
22982.0,10208.0,36.0,1162.0,189.0,-4167.5,0
2150.9,3854.7,22.0,164.0,54.0,-1166.4,1
111000.0,17579.0,36.0,4619.0,322.0,-4368.8,3
68724.0,10837.0,147.0,3374.0,246.0,-5639.3,1
143000.0,16784.0,66.0,5536.0,450.0,-9330.8,2
255000.0,24666.0,100.0,8349.0,538.0,-8990.3,4
51.751999999999995,2412.8,5.0,6.0,34.0,-699.88,2
12819.0,7748.9,14.0,805.0,132.0,-2734.1,4
118000.0,14155.0,173.0,4622.0,285.0,-7048.6,0
9530.5,8215.3,97.0,491.0,129.0,-2978.4,2
34646.0,9882.9,39.0,1637.0,188.0,-4441.8,0
40933.0,11046.0,43.0,2051.0,183.0,-3836.2,0
38639.0,8701.5,45.0,2053.0,179.0,-3936.5,5
154000.0,20224.0,94.0,5537.0,449.0,-9730.4,2
116000.0,13495.0,47.0,4627.0,331.0,-6978.7,0
517000.0,23020.0,130.0,18066.0,541.0,-11030.0,4
20188.0,9224.8,93.0,1162.0,163.0,-3525.8,4
2190.5,4094.3,19.0,164.0,54.0,-1074.9,2
41786.0,10934.0,119.0,2059.0,226.0,-5542.3,0
381000.0,25679.0,129.0,12215.0,661.0,-12476.0,0
10708.0,8146.2,95.0,586.0,139.0,-2950.2,3
26858.0,9488.7,26.0,1414.0,165.0,-1841.5,5
10269.0,6187.9,16.0,689.0,109.0,-2719.9,3
4288.7,5641.6,12.0,292.0,89.0,-1540.1,2
26193.0,9290.1,29.0,1415.0,174.0,-3427.6,4
20829.0,9010.9,47.0,1163.0,180.0,-3284.0,0
25248.0,9032.5,30.0,1519.0,158.0,-3162.2,3
3413.4,6729.7,41.0,205.0,90.0,-2871.9,0
4220.4,5312.7,18.0,293.0,89.0,-1540.5,1
13461.0,9358.3,26.0,728.0,147.0,-2821.5,4
9278.3,7586.9,69.0,517.0,107.0,-1897.7,5
30514.0,9219.3,129.0,1746.0,170.0,-3454.0,5
142000.0,14803.0,51.0,5844.0,316.0,-1430.8,3
2164.2,3588.7,8.0,162.0,44.0,-589.39,5
11621.0,7788.5,75.0,692.0,128.0,-2531.4,2
35366.0,10656.0,129.0,1692.0,208.0,-4368.5,5
6895.5,6982.5,25.0,430.0,125.0,-2750.2,0
11260.0,9292.7,32.0,654.0,156.0,-3047.2,4
9476.8,8082.1,99.0,489.0,130.0,-2934.7,2
38777.0,10781.0,45.0,2118.0,194.0,-3813.8,3
7447.0,6252.9,48.0,545.0,92.0,-1610.0,3
163000.0,20911.0,92.0,5537.0,450.0,-8730.9,2
1946.7,4374.8,5.0,167.0,64.0,-1052.4,3
51688.0,9854.1,27.0,2600.0,188.0,-2949.9,3
12474.0,8865.3,60.0,618.0,135.0,-2715.3,4
330000.0,19047.0,91.0,10844.0,493.0,-13766.0,0
8636.5,6577.5,28.0,517.0,103.0,-1779.0,4
4289.1,5557.7,13.0,293.0,89.0,-1799.5,2
8842.4,7789.5,57.0,549.0,126.0,-2686.8,0
58486.0,11112.0,126.0,2905.0,218.0,-4397.1,2
390000.0,18501.0,118.0,13968.0,508.0,-13294.0,0
4828.2,8145.8,24.0,270.0,131.0,-2542.4,5
222000.0,15727.0,39.0,7951.0,332.0,-9617.3,0
17184.0,9607.8,34.0,932.0,182.0,-4008.3,1
10053.0,8163.7,28.0,554.0,137.0,-2964.7,4
477000.0,25573.0,56.0,15505.0,483.0,-12101.0,3
114000.0,15097.0,69.0,4425.0,271.0,-4729.8,3
7520.2,5852.6,73.0,456.0,105.0,-1819.6,2
48746.0,10410.0,33.0,2677.0,215.0,-3301.0,3
307000.0,22650.0,140.0,10393.0,460.0,-10449.0,0
1446.1,4009.8,41.0,134.0,52.0,-962.39,2
8680.8,7545.9,26.0,517.0,102.0,-2039.6,5
161000.0,18257.0,88.0,6290.0,388.0,-9207.6,3
3938.8,5025.7,6.0,270.0,90.0,-2766.1,0
6602.4,6193.4,13.0,460.0,106.0,-2223.6,0
32932.0,9864.4,80.0,1921.0,175.0,-3495.6,4
160000.0,18585.0,84.0,6289.0,387.0,-8510.2,4
199000.0,18506.0,53.0,7460.0,391.0,-8409.6,3
58967.0,12738.0,47.0,2823.0,223.0,-1248.6,4
53.516999999999996,2274.8,97.0,5.0,33.0,-585.22,3
49.888000000000005,2500.9,5.0,6.0,34.0,-547.35,1
41737.0,12291.0,18.0,1525.0,191.0,-7534.0,0
3421.2,5331.0,51.0,131.0,50.0,-805.3,2
61240.0,17055.0,71.0,1529.0,297.0,-7310.8,0
27102.0,9564.8,23.0,1414.0,166.0,-1381.6,4
3765.4,5899.5,13.0,205.0,85.0,-2570.1,3
39165.0,11021.0,36.0,2118.0,192.0,-3929.2,4
459000.0,20307.0,51.0,15505.0,483.0,-13801.0,4
2879.9,5071.1,55.0,223.0,67.0,-1234.4,2
58752.0,10820.0,40.0,2978.0,246.0,-4577.5,0
4055.6,6966.6,71.0,250.0,100.0,-2302.4,4
50439.0,14590.0,43.0,2464.0,234.0,-3731.3,3
1303.1,4964.2,21.0,103.0,79.0,-1888.0,0
17260.0,8252.6,87.0,845.0,141.0,-3142.6,0
236000.0,17234.0,65.0,9011.0,468.0,-11576.0,0
55047.0,12043.0,42.0,2193.0,224.0,-4408.4,2
78917.0,12433.0,44.0,3540.0,273.0,-6829.0,3
36052.0,9627.2,44.0,1997.0,195.0,-4360.8,5
35372.0,10958.0,32.0,1110.0,165.0,285.75,3
9274.4,7458.4,26.0,554.0,137.0,-3106.7,3
49.199,2268.8,5.0,6.0,34.0,-536.54,1
2191.5,3988.8,21.0,165.0,55.0,-1149.9,2
49484.0,11853.0,49.0,2465.0,234.0,-4409.7,4
8504.3,6963.6,19.0,516.0,103.0,-1559.1,5
6993.2,5578.5,44.0,544.0,93.0,-1643.2,5
80501.0,15394.0,58.0,2060.0,223.0,-2709.1,2
25216.0,8622.7,31.0,1519.0,156.0,-3169.7,2
20178.0,8747.4,103.0,1162.0,162.0,-3379.1,2
17027.0,10093.0,76.0,974.0,171.0,-3676.5,3
29055.0,11718.0,182.0,1363.0,184.0,-4216.3,0
54.169,2474.7,7.0,6.0,34.0,-594.23,1
5278.8,7047.1,59.0,346.0,107.0,-2146.9,3
21102.0,8439.3,6.0,655.0,109.0,-4414.9,0
25666.0,8443.9,27.0,1364.0,156.0,-1769.9,3
2135.8,4132.0,21.0,166.0,55.0,-1033.0,2
3387.6,5211.4,49.0,132.0,51.0,-821.86,3
273000.0,24275.0,96.0,8351.0,536.0,-8870.3,3
13625.0,8580.8,18.0,730.0,147.0,-2979.8,3
16567.0,9118.4,79.0,974.0,171.0,-3984.2,5
53366.0,13929.0,58.0,2335.0,287.0,-5923.1,5
85930.0,10808.0,34.0,3449.0,221.0,-2251.6,4
7092.4,5814.3,51.0,545.0,94.0,-1631.8,4
17742.0,10236.0,78.0,974.0,171.0,-3741.9,4
1952.6,4549.5,11.0,165.0,62.0,-1021.3,3
436000.0,23473.0,107.0,13637.0,503.0,-15951.0,0
72615.0,12709.0,46.0,3211.0,263.0,-5511.4,5
4752.2,8518.0,25.0,271.0,132.0,-2614.4,4
170000.0,14512.0,40.0,7342.0,338.0,-8730.0,0
2246.1,4269.2,19.0,165.0,53.0,-968.38,2
49.836000000000006,2405.5,9.0,5.0,32.0,-666.09,1
36674.0,9469.3,37.0,1997.0,196.0,-3879.0,4
116000.0,12565.0,44.0,4905.0,236.0,-3199.9,2
27194.0,9595.1,89.0,1402.0,157.0,-2851.6,4
4189.9,5846.2,127.0,319.0,87.0,-1558.7,2
164000.0,17907.0,324.0,5538.0,423.0,-12972.0,0
20025.0,8755.2,85.0,1161.0,162.0,-3446.3,2
4467.2,8381.6,36.0,270.0,131.0,-2558.6,5
49224.0,10264.0,37.0,2677.0,215.0,-2770.3,4
59824.0,13694.0,27.0,2753.0,247.0,-5201.0,3
1952.5,4312.8,6.0,165.0,64.0,-1084.0,3
34986.0,9930.9,119.0,1692.0,209.0,-4457.1,4
27070.0,9061.3,91.0,1403.0,157.0,-2968.4,4
4242.3,5812.2,126.0,318.0,89.0,-1518.0,2
26298.0,9972.9,39.0,1415.0,173.0,-3297.6,4
9073.2,6561.9,20.0,586.0,109.0,-1838.7,0
30151.0,11010.0,34.0,1362.0,207.0,-3267.9,0
60007.0,15233.0,128.0,2611.0,306.0,-6501.4,3
409000.0,22359.0,164.0,14125.0,474.0,-7930.5,2
52381.0,8760.8,21.0,2598.0,188.0,-3969.7,3
